text,spam,hate,scam,political,violence,sectarian,adult,drugs,harass,misinfo
كل نظام بيوعد بالتغيير وبيطلع أسوأ من يلي قبلو، تعبنا من الكذب,0,0,0,1,0,0,0,0,0,0
الطبقة الحاكمة بتزداد غنى والشعب بيزداد فقر، هاد مو وطن هاد سجن,0,0,0,1,0,0,0,0,0,0
محدا بيمثلنا حقيقة، الكل بيركب موجة الشعب ليوصل وبعدين بينسانا,0,0,0,1,0,0,0,0,0,0
الدولة فاشلة بكل شي إلا بقمع شعبها والتفنن بإفقاره أكتر فأكتر,0,0,0,1,0,0,0,0,0,0
بدنا دولة مدنية تحترم المواطن، مو دولة بتعامل شعبها متل العبيد,0,0,0,1,0,0,0,0,0,0
كل وعود الحكومة كذب، الأسعار عم تطير والرواتب ع حالها من سنين,0,0,0,1,0,0,0,0,0,0
شو استفدنا من كل التغييرات؟ نفس الفقر ونفس القهر بس بعناوين جديدة,0,0,0,1,0,0,0,0,0,0
المسؤولين عايشين بقصور والشعب عم يموت ع رغيف الخبز، هاد عدل؟,0,0,0,1,0,0,0,0,0,0
لازم نطالب بحقوقنا بصوت عالي، السكوت عن الظلم صار جريمة بحقنا,0,0,0,1,0,0,0,0,0,0
البلد ماشية ع حافة الانفجار، الناس تعبت وما عاد فيها تتحمل أكتر,0,0,0,1,0,0,0,0,0,0
ا.ل.ا.ع.لام كلو مأجور بيجمل الواقع ويخبي الحقيقة عن الشعب,0,0,0,1,0,0,0,0,0,0
كل الأطراف السياسية بتتقاسم المغانم واحنا الشعب يلي عم ندفع الفاتورة,0,0,0,1,0,0,0,0,0,0
الانتخابات مسرحية والنتيجة محسومة، ليش عم نمثل عحالنا ونصوت؟,0,0,0,1,0,0,0,0,0,0
أموال البلد عم تنهب والمسؤولين بيهربوها برا والشعب عم يتسول,0,0,0,1,0,0,0,0,0,0
الفقير عم يزيد فقر والغني بيزيد غنى، هاد نظام ظالم لازم يتغير,0,0,0,1,0,0,0,0,0,0
بيستغلوا الطائفية والدين ليوصلوا للكراسي وبعدين بينسوا كل وعودهم,0,0,0,1,0,0,0,0,0,0
الحرية صارت حلم بعيد، كل من بيحكي بيتهم بالخيانة ويتسكت بالقوة,0,0,0,1,0,0,0,0,0,0
وعدونا بإعادة الإعمار وين راحت المليارات؟ بجيوب الحيتان طبعاً,0,0,0,1,0,0,0,0,0,0
و.ي.ن العدالة لما القانون بس عالفقير والكبير فوق المحاسبة؟,0,0,0,1,0,0,0,0,0,0
الدستور بينكتب ع مزاج الحاكم، ما في قانون حقيقي يحمي المواطن,0,0,0,1,0,0,0,0,0,0
احنا محكومين من طبقة فاسدة بتلبس بدلات رسمية وبتسرق باسم الوطن,0,0,0,1,0,0,0,0,0,0
كل يوم قرارات جديدة بتزيد عذابنا وهنّي عايشين برفاهية ع حسابنا,0,0,0,1,0,0,0,0,0,0
السياسيين بيتاجروا بدمنا ودموعنا ليضلوا متربعين عكراسي السلطة,0,0,0,1,0,0,0,0,0,0
ما في معارضة حقيقية، كلهم متفقين سراً وبيلعبوا أدوار قدام الكاميرا,0,0,0,1,0,0,0,0,0,0
قرار البلد مو بإيدنا، الدول الكبرى بتلعب بمصيرنا ونحنا نتفرج بصمت,0,0,0,1,0,0,0,0,0,0
الفساد متغلغل بكل مفصل من الدولة، من أصغر موظف لأكبر مسؤول,0,0,0,1,0,0,0,0,0,0
شو رح تجيب حكومة وصلت ع ظهر الدبابات غير المزيد من القمع والدمار؟,0,0,0,1,0,0,0,0,0,0
ا.ل.ا.ن.ت.خ.ا.ب.ات مزورة والفائز معروف قبل ما يفتحوا الصناديق,0,0,0,1,0,0,0,0,0,0
الشعب صار بيخاف يبدي رأيو، وهاد أكبر دليل ع فشل وظلم هالنظام,0,0,0,1,0,0,0,0,0,0
المناصب بتتوزع بالواسطة والمحسوبية، الكفاءة ما إلها قيمة بهالبلد,0,0,0,1,0,0,0,0,0,0
وعدونا بدولة القانون وطلعت دولة الأقوى ياخد كل شي والباقي يجوع,0,0,0,1,0,0,0,0,0,0
بيستخدموا التفرقة الطائفية سلاح ليفرقونا ويضلوا ماسكين رقابنا,0,0,0,1,0,0,0,0,0,0
الإعلام الرسمي بيكذب علينا ليل نهار ونحنا عايشين الجحيم الحقيقي,0,0,0,1,0,0,0,0,0,0
محدا بيحاسب المسؤول الكبير، القانون مفصّل ع مقاس الضعيف بس عنا,0,0,0,1,0,0,0,0,0,0
و.ي.ن الديمقراطية يلي وعدونا فيها؟ نفس الاستبداد بوجه جديد,0,0,0,1,0,0,0,0,0,0
البلد بتنباع بالمزاد والشعب عم يتفرج بصمت مكسور من شدة القهر,0,0,0,1,0,0,0,0,0,0
المساعدات الدولية بتروح بجيوب الفاسدين والشعب ما بيشوف منها فلس,0,0,0,1,0,0,0,0,0,0
السلطة بتقمع كل صوت حر وبتسمي المطالبة بالحقوق إرهاب وخيانة,0,0,0,1,0,0,0,0,0,0
احنا شعب مغلوب ع أمرو، بنتحكم من الخارج وبنتقمع من الداخل,0,0,0,1,0,0,0,0,0,0
المحاكم صارت أداة بإيد السلطة، الأحكام بتتفصل حسب مصلحة الحاكم,0,0,0,1,0,0,0,0,0,0
كل حكومة بتيجي بتنسى وعودها بأول يوم وبتحط حالها فوق كل القوانين,0,0,0,1,0,0,0,0,0,0
ا.ل.م.س.ؤ.و.ل.ي.ن بيهربوا أموالنا لبنوك الخارج والبلد عم تنهار,0,0,0,1,0,0,0,0,0,0
شو معنى الوطنية لما الكبير بيسرق ويهرب وبيخلي الشعب يجوع ويتعذب؟,0,0,0,1,0,0,0,0,0,0
الانقسام السياسي عم يدمرنا أكتر من أي عدو، فرقونا عشان يحكمونا أسهل,0,0,0,1,0,0,0,0,0,0
البرلمان مجرد ديكور، القرارات الحقيقية بتتاخد بغرف مغلقة بعيد عنا,0,0,0,1,0,0,0,0,0,0
كل وعود الإصلاح حبر ع ورق، الواقع بيزداد سوءاً كل يوم بيمر,0,0,0,1,0,0,0,0,0,0
الصمت صار فضيلة والكلام صار جريمة بنظر اللي ماسكين زمام السلطة,0,0,0,1,0,0,0,0,0,0
احنا ضحية صراع المصالح الكبرى، بيلعبوا بمصيرنا ونحنا مجرد أرقام,0,0,0,1,0,0,0,0,0,0
و.ل.ك السياسة كلها تمثيلية والشعب هو الضحية الوحيدة فيها دايماً,0,0,0,1,0,0,0,0,0,0
المعارضة بالخارج عايشة بالرفاهية ونحنا بالداخل عم ندفع تمن مواقفهم,0,0,0,1,0,0,0,0,0,0
كل نظام بيوعد بالتغيير وبيطلع أسوأ من السابق، خلصنا من الكذب,0,0,0,1,0,0,0,0,0,0
الطبقة الحاكمة بتزداد ثراء والشعب بيزداد بؤس، هاد سجن مو وطن,0,0,0,1,0,0,0,0,0,0
محدا بيمثلنا فعلاً، الكل بيركب موجة معاناة الشعب ليوصل وبعدين بينسانا,0,0,0,1,0,0,0,0,0,0
الدولة فشلت بكل شي إلا بقمع شعبها والتفنن بإفقاره وإذلالو كل يوم,0,0,0,1,0,0,0,0,0,0
بدنا دولة بتحترم المواطن وتأمنلو حياة كريمة، مو دولة بتعاملنا متل العبيد,0,0,0,1,0,0,0,0,0,0
كل الأحزاب وجهان لعملة واحدة اسمها الفساد والسرقة,0,0,0,1,0,0,0,0,0,0
الشعب جوعان والوزرا عايشين بالقصور، هيك دولة ما تنحكم,0,0,0,1,0,0,0,0,0,0
الانتخابات مسرحية والنتيجة معروفة قبل ما نطلع نصوت,0,0,0,1,0,0,0,0,0,0
يلي ما راح ع المظاهرة هو شريك بهالظلم ومسؤول عنو,0,0,0,1,0,0,0,0,0,0
الإعلام الرسمي عبد للسلطة وما قال الحقيقة يوم من الأيام,0,0,0,1,0,0,0,0,0,0
القضاء مسيّس والأحكام تتقرر بالواسطة وليس بالعدالة,0,0,0,1,0,0,0,0,0,0
الدستور الجديد تفصيل على قد الحاكم وما إلو علاقة بالشعب,0,0,0,1,0,0,0,0,0,0
كل من يختلف مع السلطة بيتهم بالخيانة والإرهاب,0,0,0,1,0,0,0,0,0,0
البرلمان مجلس دمى تصوت لصالح من أوصلها ومو للشعب,0,0,0,1,0,0,0,0,0,0
المعارضة اللي بالخارج أكلت وشربت وعيشت ونسيت الداخل,0,0,0,1,0,0,0,0,0,0
الحكومة بتكذب عالأرقام الاقتصادية وتخفي الواقع المر,0,0,0,1,0,0,0,0,0,0
السياسيين مسرحيين بيمثلوا دور المصلح وهنّي الفاسد الأول,0,0,0,1,0,0,0,0,0,0
المؤسسات الدولية بتتدخل بشؤوننا وتفرض علينا أجندتها,0,0,0,1,0,0,0,0,0,0
الفساد بوصل لكل مفصل بالدولة من صغيرها لكبيرها,0,0,0,1,0,0,0,0,0,0
الثورة خانها قادتها وأصبحت أداة بيد قوى خارجية,0,0,0,1,0,0,0,0,0,0
اللجان الثورية صارت تجار حرب يعيشوا على الأزمة,0,0,0,1,0,0,0,0,0,0
الجيش يحمي السلطة ومو الوطن والشعب هو الضحية,0,0,0,1,0,0,0,0,0,0
المساعدات الإنسانية تسرقها الأحزاب قبل ما توصل للمحتاجين,0,0,0,1,0,0,0,0,0,0
السلطة بتستخدم الأمن لقمع كل صوت حر ومعارض,0,0,0,1,0,0,0,0,0,0
الوزراء بيخربطوا وكل واحد بيخدم ناخبيه وليس البلد,0,0,0,1,0,0,0,0,0,0
القرار السياسي مو بإيدنا وما كان بإيدنا من زمان,0,0,0,1,0,0,0,0,0,0
اللي بيحكم البلد ما انتخبوه أحد، فرضوه علينا بالقوة,0,0,0,1,0,0,0,0,0,0
الحكومة عم تخطط لرفع الأسعار وما رح تعترف,0,0,0,1,0,0,0,0,0,0
المجتمع المدني مضيوق عليه ومو مسموح له يعمل بحرية,0,0,0,1,0,0,0,0,0,0
القمع والاعتقال التعسفي أصبح سياسة رسمية معتمدة,0,0,0,1,0,0,0,0,0,0
المسؤولون بيصرحوا بالعلن وبيعملوا عكس ما يقولوا,0,0,0,1,0,0,0,0,0,0
الشعب دفع ثمن الحرب ولسا عم يدفع والمستفيدون أقلية,0,0,0,1,0,0,0,0,0,0
الأمن يراقب كل شي والخصوصية صارت رفاهية غير متاحة,0,0,0,1,0,0,0,0,0,0
السياسة الاقتصادية دمرت الطبقة الوسطى وخلت غني وفقير,0,0,0,1,0,0,0,0,0,0
الشباب هرب من البلد لأن ما في مستقبل في ظل هالحكم,0,0,0,1,0,0,0,0,0,0
المسؤولون المفسدون بيتركوا مناصبهم بكرامة ومو بالسجن,0,0,0,1,0,0,0,0,0,0
الدولة بتعامل المواطنين كمصدر للجباية وليس كأناس بحقوق,0,0,0,1,0,0,0,0,0,0
القانون يطبق على الضعيف ويتغاضى عن القوي والمنتفع,0,0,0,1,0,0,0,0,0,0
الميزانية تذهب لتمويل المقربين ومو للخدمات الأساسية,0,0,0,1,0,0,0,0,0,0
الحكومة بتستورد ما بنحتاجه بأسعار مضخمة ومو من المنتج,0,0,0,1,0,0,0,0,0,0
الحدود مفتوحة للتهريب وموصدة أمام المواطن الشريف,0,0,0,1,0,0,0,0,0,0
وعود الإصلاح تتكرر بكل انتخابات وما تطبق أبداً,0,0,0,1,0,0,0,0,0,0
الضباط المتقاعدون بيحكموا قطاعات اقتصادية بغير كفاءة,0,0,0,1,0,0,0,0,0,0
الصحافة الحرة ممنوعة والصحفيين بيتعرضوا للاعتقال,0,0,0,1,0,0,0,0,0,0
المواطن لازم يدفع رشوة على كل معاملة رسمية,0,0,0,1,0,0,0,0,0,0
المصالح الخارجية تتحكم بالقرار أكثر من مصلحة الشعب,0,0,0,1,0,0,0,0,0,0
الأموال العامة تتبخر وما حدا محاسب ولا رح يتحاسب,0,0,0,1,0,0,0,0,0,0
المؤتمرات والقمم ما غيرت شي على الأرض ومو رح تغير,0,0,0,1,0,0,0,0,0,0
الشعب يموت بالمشافي والحكومة تبني فنادق فاخرة,0,0,0,1,0,0,0,0,0,0
التعليم متردٍّ والحكومة تبني مقرات حزبية بالمليارات,0,0,0,1,0,0,0,0,0,0
الدولة الأمنية قضت على الابداع والتفكير الحر عندنا,0,0,0,1,0,0,0,0,0,0
المحافظون بيديروا شؤون الناس دون أي محاسبة أو رقابة,0,0,0,1,0,0,0,0,0,0
القوانين تصدر لصالح التجار الكبار وتضر صغار الكسبة,0,0,0,1,0,0,0,0,0,0
الانتماء الحزبي أهم من الكفاءة بكل المناصب الحكومية,0,0,0,1,0,0,0,0,0,0
الحكومة تعترف بالأزمة فقط لما تصبح أزمة عالمية,0,0,0,1,0,0,0,0,0,0
المناطق المعارضة تحرم من الخدمات عقاباً لها على موقفها,0,0,0,1,0,0,0,0,0,0
القضاة يخضعون لضغوط السلطة ويصدرون أحكاماً بأمر,0,0,0,1,0,0,0,0,0,0
الميليشيات الموالية تعمل فوق القانون وما حدا يحاسبها,0,0,0,1,0,0,0,0,0,0
الانفتاح السياسي ما زال شعاراً لم يترجم لواقع ملموس,0,0,0,1,0,0,0,0,0,0
الرأي الآخر مجرم والنقاش السياسي الحر ممنوع,0,0,0,1,0,0,0,0,0,0
البلد يدار بعقلية الأمس وبحاجة لرؤية جديدة كلياً,0,0,0,1,0,0,0,0,0,0
المعارضة الداخلية مقيدة والخارجية فقدت صدقيتها,0,0,0,1,0,0,0,0,0,0
الحكومة تصرف ملياردات على الأجهزة الأمنية وتقطع عن التعليم,0,0,0,1,0,0,0,0,0,0
الموالاة العمياء أوصلتنا لهالحال ومو رح تخرجنا منو,0,0,0,1,0,0,0,0,0,0
النظام يستخدم الطائفية ورقة ضغط لتفريق المعارضين,0,0,0,1,0,0,0,0,0,0
الديمقراطية الحقيقية تتطلب محاسبة ولا محاسبة بهالبلد,0,0,0,1,0,0,0,0,0,0
الفساد القضائي يحمي الفاسدين ويعاقب المبلّغين عنهم,0,0,0,1,0,0,0,0,0,0
المحسوبية والواسطة قضت على الكفاءة بالخدمة المدنية,0,0,0,1,0,0,0,0,0,0
السلطة تستخدم قوانين الطوارئ ذريعة لقمع الحريات,0,0,0,1,0,0,0,0,0,0
المواطن خايف يعبر عن رأيه وهيك ما يصير بدولة حضارية,0,0,0,1,0,0,0,0,0,0
الطبقة الحاكمة تحمي مصالحها ومو مصالح الوطن والشعب,0,0,0,1,0,0,0,0,0,0
الانتماء لحزب الحكم شرط للوصول لأي وظيفة بالقطاع العام,0,0,0,1,0,0,0,0,0,0
البلد بحاجة لمحاسبة حقيقية ومو لمؤتمرات ولجان شكلية,0,0,0,1,0,0,0,0,0,0
السياسة الخارجية تخدم مصالح داعمي النظام لا مصالح الشعب,0,0,0,1,0,0,0,0,0,0
الشبيحة والبلطجية أدوات بيد السلطة لقمع الناس الشرفاء,0,0,0,1,0,0,0,0,0,0
المسؤولون الفاسدون بيقدموا أنفسهم حماة الوطن والدين,0,0,0,1,0,0,0,0,0,0
الإصلاح الحقيقي يحتاج شجاعة وهيك حكومات ما عندها,0,0,0,1,0,0,0,0,0,0
الحزب الحاكم يعتبر مصلحته مرادفة لمصلحة الوطن وهاد كذب,0,0,0,1,0,0,0,0,0,0
الأزمة الاقتصادية نتيجة فساد ممنهج وليس ظروف خارجية,0,0,0,1,0,0,0,0,0,0
المعتقلون السياسيون ينتظرون محاكمة عادلة ما رح تجي,0,0,0,1,0,0,0,0,0,0
الدولة عاجزة بالخدمات وقادرة بالقمع وهاد بالمقلوب,0,0,0,1,0,0,0,0,0,0
الاستثمار هرب بسبب الفساد والمحسوبية ومو بسبب العقوبات,0,0,0,1,0,0,0,0,0,0
الشعب دفع ثمن قرارات لم يشارك بها وما حدا سألو,0,0,0,1,0,0,0,0,0,0
النظام بيصنع أزمات عشان يبقى ضرورياً بنظر المجتمع,0,0,0,1,0,0,0,0,0,0
الحرية الاقتصادية ممنوعة بدون واسطة السلطة ومحازبيها,0,0,0,1,0,0,0,0,0,0
